gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1884906252																	PreservedSpecimen				308																																														1988	10	4																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Carapa procera DC								Plantae					Meliaceae														Twi:Sa-bese/sabese;Nzima:Sorowa				
1884906251																	PreservedSpecimen				288																																														1994	4	12																Ghana	GHA	Eastern			Mampong Aboretum																																																																				Thonningia sarguinea Vahl.								Plantae					Balanophoraceae														Twi:Kwabedwea				
1884906250																	PreservedSpecimen				324																																														1990	12	27																Ghana	GHA	Eastern			Mampong Arboretum																																																																				Lecaniodiscus cupanioides planch. Ex Benth.								Plantae					Sapindaceae														Twi:Dwindwera;Pep_pep_				
1884906249																	PreservedSpecimen				318																																														1978	2	23																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Paullina pinnata Linn.								Plantae					Sapindaceae														Twi:Toantini				
1884906248																	PreservedSpecimen				328																																														2010	3	4																Ghana	GHA	Eastern			Mangoase-prako road																																																																				Cardiospermum halicacabum (Linn)								Plantae					Sapindaceae																		
1884906247																	PreservedSpecimen				332																																														1979	1	24																Ghana	GHA	Eastern			Adawso Farm																																																																				Sorindeia warneckei Engl.								Plantae					Anacardiaceae														Twi:Saafufu/Senafufu				
1884906246																	PreservedSpecimen				297																																														1990	12	6																Ghana	GHA	Eastern			Mampong Akwapem Kroposo																																																																				Aeglopsis chevalieri Swingle.								Plantae					Rutaceae														Twi;Obuobi				
1884906245																	PreservedSpecimen				316																																														1991	11	22																Ghana	GHA	Eastern			Ayikumah Aboretum																																																																				Azadirachta indica A. Juss								Plantae					Meliaceae																		
1884906244																	PreservedSpecimen				289																																														1975	2	27																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Gouania longipetala Hemsl								Plantae					Rhamnaceae														Twi:Hamabiri				
1884906243																	PreservedSpecimen				286																																														1989	12	28																Ghana	GHA	Eastern			Ayikumah																																																																				Cissus populnea Guill & Perr								Plantae					Ampelidaceae														Twi:Sapatro;Ewe:Sanka				
1884906242																	PreservedSpecimen				279																																														2010	9	2																Ghana	GHA	Eastern			Okrakwadwo- Akwapem																																																																				Milicia excelsa (Welw.)Benth.								Plantae					Moraceae														Twi:Odum;Ga:Odum;Ewe:Odum;Nzima:Elunli,Elui				
1884906241																	PreservedSpecimen				284																																														1991	6	20																Ghana	GHA	Eastern			Mampong  Akwapem																																																																				Leea guineesis Gurke								Plantae					Ampelidaceae														Twi:_katanini agyaben,_katakyi				
1884906240																	PreservedSpecimen				355																																														1979	1	13																Ghana	GHA	Eastern			Kukua near new Mangoase																																																																				Diospyros mombuttensis Gurke								Plantae					Ebenaceae														Twi:Nsama nuaben				
1884906238																	PreservedSpecimen				310																																														1975	8	8																Ghana	GHA	Accra			An Avenue at Legon & Accra																																																																				Khaya senegalensis (Ders) A. Juss.								Plantae					Meliaceae														Twi:Kuutuukuni;Ewe:Logo				
1884906237																	PreservedSpecimen				337																																														2010	10	20																Ghana	GHA	Eastern			Ayikumah Aboretum																																																																				Mangifera indica Linn								Plantae					Anacardiaceae																		
1884906236																	PreservedSpecimen				327																																														1979	11	26																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Blighia sapidia Koning								Plantae					Sapindaceae														Twi:Ankye/Ankye-fufuo;Ga:Ayigbe Atia Ewe:Adza				
1884906234																	PreservedSpecimen				300																																														1990	10	15																Ghana	GHA	Eastern			Mampong Akwapem																																																																				Harrisonia abyssinica (Oliv.)								Plantae					Simaroubaceae														Twi:Konfanko/Wintinto/Fi_ti_to				
